station,date,PM2.5,PM10,SO2,NO2,CO,O3
Shunyi,2016-02-09,42.5,44.125,13.666666666666666,22.583333333333332,1600.0,90.0
Shunyi,2016-02-10,116.75,117.29166666666667,39.708333333333336,54.25,4600.0,70.0
Shunyi,2016-02-11,207.33333333333334,207.91666666666666,43.608695652173914,72.45833333333333,5500.0,23.0
Shunyi,2016-02-12,164.16666666666666,164.29166666666666,17.083333333333332,47.291666666666664,3800.0,90.0
Shunyi,2016-02-13,10.833333333333334,11.041666666666666,3.0434782608695654,10.5,1700.0,72.0
Shunyi,2016-02-14,7.166666666666667,9.541666666666666,2.125,8.916666666666666,500.0,76.0
Shunyi,2016-02-15,12.083333333333334,33.75,4.6521739130434785,15.478260869565217,1500.0,73.0
Shunyi,2016-02-16,9.391304347826088,29.347826086956523,2.4347826086956523,9.173913043478262,300.0,77.0
Shunyi,2016-02-17,36.458333333333336,39.708333333333336,13.708333333333334,46.291666666666664,1600.0,74.0
Shunyi,2016-02-18,17.708333333333332,24.75,6.791666666666667,26.416666666666668,1100.0,79.0
Shunyi,2016-02-19,11.5,16.833333333333332,5.875,17.708333333333332,1400.0,78.0
Shunyi,2016-02-20,16.434782608695652,24.043478260869566,7.3478260869565215,24.130434782608695,1000.0,76.0
Shunyi,2016-02-21,74.54166666666667,80.33333333333333,21.25,44.416666666666664,2400.0,72.0
Shunyi,2016-02-22,80.16666666666667,83.70833333333333,16.583333333333332,40.541666666666664,2900.0,76.0
Shunyi,2016-02-23,9.208333333333334,10.708333333333334,3.260869565217391,11.454545454545455,1500.0,79.0
Shunyi,2016-02-24,22.416666666666668,32.25,5.363636363636363,23.318181818181817,1000.0,66.0
Shunyi,2016-02-25,30.391304347826086,40.21739130434783,10.476190476190476,39.142857142857146,1300.0,60.0
Shunyi,2016-02-26,38.666666666666664,50.75,15.25,56.333333333333336,1600.0,72.0
Shunyi,2016-02-27,26.458333333333332,32.458333333333336,7.875,30.166666666666668,2100.0,81.0
Shunyi,2016-02-28,35.625,44.166666666666664,7.625,27.416666666666668,2300.0,79.0
Shunyi,2016-02-29,28.875,30.958333333333332,8.75,30.5,1400.0,75.0
Shunyi,2016-03-01,117.16666666666667,118.54166666666667,26.25,79.79166666666667,2900.0,56.0
Shunyi,2016-03-02,163.91666666666666,164.0,26.583333333333332,79.69565217391305,4300.0,92.0
Shunyi,2016-03-03,301.0869565217391,301.17391304347825,50.0,104.0,4200.0,100.0
Shunyi,2016-03-04,374.95652173913044,374.95652173913044,35.08695652173913,110.1304347826087,7500.0,37.0
Shunyi,2016-03-05,50.041666666666664,186.91666666666666,3.3333333333333335,19.833333333333332,1600.0,78.0
Shunyi,2016-03-06,62.869565217391305,128.82608695652175,25.565217391304348,50.95652173913044,2000.0,40.0
Shunyi,2016-03-07,45.869565217391305,81.95652173913044,10.869565217391305,36.0,2900.0,79.0
Shunyi,2016-03-08,7.708333333333333,17.916666666666668,2.8333333333333335,11.416666666666666,1300.0,79.0
Shunyi,2016-03-09,13.090909090909092,16.0,2.9583333333333335,19.583333333333332,1100.0,75.0
Shunyi,2016-03-10,12.75,44.375,4.166666666666667,20.130434782608695,1300.0,75.0
Shunyi,2016-03-11,20.333333333333332,42.666666666666664,5.791666666666667,26.25,1500.0,81.0
Shunyi,2016-03-12,127.58333333333333,143.66666666666666,42.43478260869565,81.21739130434783,3200.0,55.0
Shunyi,2016-03-13,77.25,82.8,14.166666666666666,53.458333333333336,3000.0,92.0
Shunyi,2016-03-14,79.34782608695652,106.6086956521739,14.80952380952381,65.0,2100.0,94.0
Shunyi,2016-03-15,149.3,186.4,39.75,92.9,3600.0,68.0
Shunyi,2016-03-16,260.6521739130435,272.04347826086956,31.0,79.21739130434783,3800.0,175.0
Shunyi,2016-03-17,264.2083333333333,264.3333333333333,35.166666666666664,97.54166666666667,2700.0,141.0
Shunyi,2016-03-18,166.95652173913044,166.95652173913044,8.272727272727273,44.391304347826086,3400.0,117.0
Shunyi,2016-03-19,69.79166666666667,100.45833333333333,26.541666666666668,48.291666666666664,2700.0,122.0
Shunyi,2016-03-20,65.83333333333333,90.29166666666667,11.125,60.81818181818182,1700.0,105.0
Shunyi,2016-03-21,125.83333333333333,157.95833333333334,20.791666666666668,90.33333333333333,1800.0,133.0
Shunyi,2016-03-22,100.70833333333333,148.125,18.130434782608695,73.1304347826087,2600.0,77.0
Shunyi,2016-03-23,16.47826086956522,28.434782608695652,3.8260869565217392,18.17391304347826,1700.0,88.0
Shunyi,2016-03-24,14.956521739130435,19.416666666666668,3.1666666666666665,28.666666666666668,1200.0,96.0
Shunyi,2016-03-25,15.958333333333334,23.75,3.3333333333333335,32.916666666666664,1100.0,99.0
Shunyi,2016-03-26,22.166666666666668,30.0,4.041666666666667,39.458333333333336,1900.0,93.0
Shunyi,2016-03-27,16.625,35.166666666666664,2.0833333333333335,9.541666666666666,900.0,53.0
Shunyi,2016-03-28,84.41666666666667,155.0,19.5,70.81818181818181,1300.0,78.0
Shunyi,2016-03-29,14.681818181818182,40.86363636363637,4.090909090909091,34.54545454545455,900.0,94.0
Shunyi,2016-03-30,27.875,51.291666666666664,8.954545454545455,25.90909090909091,1200.0,109.0
Shunyi,2016-03-31,163.25,194.16666666666666,22.666666666666668,43.375,2300.0,167.0
Shunyi,2016-04-01,90.82352941176471,117.71428571428571,5.217391304347826,22.782608695652176,1200.0,104.0
Shunyi,2016-04-02,15.652173913043478,25.347826086956523,2.0,13.416666666666666,200.0,89.0
Shunyi,2016-04-03,25.458333333333332,48.791666666666664,2.590909090909091,26.52173913043478,1200.0,93.0
Shunyi,2016-04-04,96.375,111.04166666666667,12.333333333333334,58.416666666666664,700.0,132.0
Shunyi,2016-04-05,134.0952380952381,136.04166666666666,16.695652173913043,48.125,1800.0,154.0
Shunyi,2016-04-06,126.75,148.52941176470588,27.625,73.08333333333333,2800.0,113.0
Shunyi,2016-04-07,114.36363636363636,129.75,4.260869565217392,41.869565217391305,2900.0,87.0
Shunyi,2016-04-08,17.875,68.08333333333333,4.083333333333333,33.541666666666664,600.0,97.0
Shunyi,2016-04-09,79.33333333333333,222.29166666666666,3.3181818181818183,60.0,1500.0,7.0
Shunyi,2016-04-10,53.625,172.875,2.0,5.5,100.0,2.0
Shunyi,2016-04-11,41.47826086956522,81.17391304347827,7.095238095238095,29.75,700.0,101.0
Shunyi,2016-04-12,95.29166666666667,97.33333333333333,5.291666666666667,44.083333333333336,1000.0,115.0
Shunyi,2016-04-13,158.17391304347825,175.04347826086956,7.083333333333333,63.166666666666664,2500.0,98.0
Shunyi,2016-04-14,22.782608695652176,76.26086956521739,3.1666666666666665,20.666666666666668,500.0,122.0
Shunyi,2016-04-15,63.916666666666664,87.125,18.541666666666668,62.130434782608695,1600.0,101.0
Shunyi,2016-04-16,93.71428571428571,72.75,2.8260869565217392,20.695652173913043,400.0,76.0
Shunyi,2016-04-17,10.904761904761905,28.666666666666668,2.2916666666666665,19.208333333333332,1100.0,90.0
Shunyi,2016-04-18,16.875,28.291666666666668,2.25,28.916666666666668,500.0,97.0
Shunyi,2016-04-19,84.65,97.29166666666667,16.136363636363637,60.125,2000.0,62.0
Shunyi,2016-04-20,48.0,59.0,7.608695652173913,30.130434782608695,3800.0,123.0
Shunyi,2016-04-21,118.4090909090909,166.0,9.5,55.27272727272727,5800.0,123.0
Shunyi,2016-04-22,42.583333333333336,134.66666666666666,2.0416666666666665,27.291666666666668,500.0,101.0
Shunyi,2016-04-23,17.833333333333332,50.166666666666664,4.083333333333333,24.434782608695652,1100.0,111.0
Shunyi,2016-04-24,81.95833333333333,137.91666666666666,20.625,56.416666666666664,1300.0,194.0
Shunyi,2016-04-25,85.83333333333333,139.04166666666666,12.166666666666666,32.391304347826086,1600.0,199.0
Shunyi,2016-04-26,72.04545454545455,135.8181818181818,27.90909090909091,50.36363636363637,2500.0,164.0
Shunyi,2016-04-27,94.43478260869566,111.8695652173913,7.478260869565218,75.27272727272727,1500.0,95.0
Shunyi,2016-04-28,79.5,103.16666666666667,6.041666666666667,45.166666666666664,1600.0,227.0
Shunyi,2016-04-29,129.70833333333334,147.29166666666666,15.772727272727273,42.81818181818182,1800.0,232.0
Shunyi,2016-04-30,189.125,189.45833333333334,6.333333333333333,40.541666666666664,1900.0,257.0
Shunyi,2016-05-01,233.07692307692307,233.07692307692307,12.333333333333334,44.25,6100.0,261.0
Shunyi,2016-05-02,118.03846153846153,142.96703296703296,7.2666666666666675,34.358333333333334,5150.0,180.0
Shunyi,2016-05-03,3.0,52.857142857142854,2.2,24.466666666666665,4200.0,99.0
Shunyi,2016-05-04,14.2,42.0,2.4583333333333335,45.916666666666664,500.0,142.0
Shunyi,2016-05-05,39.791666666666664,77.20833333333333,11.826086956521738,46.30434782608695,1200.0,135.0
Shunyi,2016-05-06,64.58333333333333,132.0,2.0,11.833333333333334,200.0,96.0
Shunyi,2016-05-07,17.956521739130434,36.52173913043478,3.130434782608696,26.695652173913043,1200.0,138.0
Shunyi,2016-05-08,53.166666666666664,92.58333333333333,14.791666666666666,48.041666666666664,1300.0,171.0
Shunyi,2016-05-09,27.583333333333332,53.541666666666664,3.4583333333333335,34.43478260869565,1300.0,99.0
Shunyi,2016-05-10,25.916666666666668,45.125,2.3333333333333335,30.791666666666668,700.0,176.0
Shunyi,2016-05-11,118.91666666666667,132.70833333333334,4.041666666666667,37.083333333333336,1600.0,201.0
Shunyi,2016-05-12,30.5,43.458333333333336,2.0,32.041666666666664,1300.0,119.0
Shunyi,2016-05-13,27.916666666666668,49.625,3.6818181818181817,41.0,1400.0,146.0
Shunyi,2016-05-14,41.375,45.833333333333336,2.75,44.0,900.0,101.0
Shunyi,2016-05-15,33.916666666666664,38.416666666666664,2.1818181818181817,33.77272727272727,1600.0,90.0
Shunyi,2016-05-16,18.791666666666668,42.916666666666664,2.75,36.291666666666664,500.0,135.0
Shunyi,2016-05-17,59.958333333333336,97.25,8.954545454545455,53.5,1000.0,269.0
Shunyi,2016-05-18,59.041666666666664,91.79166666666667,3.5,48.0,1200.0,230.0
Shunyi,2016-05-19,90.70833333333333,106.08333333333333,10.727272727272727,47.86363636363637,1800.0,275.0
Shunyi,2016-05-20,79.125,88.70833333333333,17.125,44.541666666666664,1600.0,246.0
Shunyi,2016-05-21,51.458333333333336,65.375,3.3846153846153846,29.75,1500.0,118.0
Shunyi,2016-05-22,46.43478260869565,80.95652173913044,5.1923076923076925,32.475,1550.0,134.5
Shunyi,2016-05-23,60.041666666666664,83.125,7.0,35.2,1600.0,151.0
Shunyi,2016-05-24,15.166666666666666,27.791666666666668,2.25,28.416666666666668,600.0,132.0
Shunyi,2016-05-25,12.391304347826088,24.08695652173913,2.260869565217391,27.0,1000.0,125.0
Shunyi,2016-05-26,18.0,35.333333333333336,2.0833333333333335,40.333333333333336,400.0,119.0
Shunyi,2016-05-27,50.25,88.66666666666667,10.181818181818182,61.04545454545455,1400.0,184.0
Shunyi,2016-05-28,46.875,68.875,5.375,53.708333333333336,800.0,219.0
Shunyi,2016-05-29,29.875,49.0,3.260869565217391,33.041666666666664,1600.0,166.0
Shunyi,2016-05-30,80.625,119.20833333333333,12.791666666666666,56.458333333333336,1200.0,336.0
Shunyi,2016-05-31,58.833333333333336,95.45833333333333,14.416666666666666,42.791666666666664,2000.0,166.0
Shunyi,2016-06-01,27.708333333333332,48.541666666666664,5.458333333333333,41.291666666666664,800.0,184.0
Shunyi,2016-06-02,43.666666666666664,64.70833333333333,7.0,55.391304347826086,1400.0,246.0
Shunyi,2016-06-03,69.0,85.29166666666667,15.541666666666666,58.166666666666664,1200.0,246.0
Shunyi,2016-06-04,93.16666666666667,109.91666666666667,8.958333333333334,46.17391304347826,2000.0,271.0
Shunyi,2016-06-05,61.125,66.75,6.666666666666667,32.458333333333336,1200.0,242.0
Shunyi,2016-06-06,74.26086956521739,76.3913043478261,3.272727272727273,27.40909090909091,1500.0,277.0
Shunyi,2016-06-07,56.791666666666664,76.125,2.0,23.75,1100.0,168.0
Shunyi,2016-06-08,121.125,121.16666666666667,2.0,30.636363636363637,1900.0,252.0
Shunyi,2016-06-09,107.78260869565217,121.04347826086956,2.8260869565217392,14.347826086956522,1500.0,233.0
Shunyi,2016-06-10,64.04347826086956,64.69565217391305,2.0,16.904761904761905,900.0,251.0
Shunyi,2016-06-11,7.833333333333333,16.083333333333332,2.0,21.416666666666668,600.0,113.0
Shunyi,2016-06-12,72.75,78.08333333333333,8.227272727272727,25.181818181818183,2000.0,261.0
Shunyi,2016-06-13,44.166666666666664,44.166666666666664,2.3846153846153846,13.708333333333334,1200.0,152.0
Shunyi,2016-06-14,28.833333333333332,29.541666666666668,2.1666666666666665,15.791666666666666,900.0,107.0
Shunyi,2016-06-15,13.625,18.291666666666668,2.0,18.416666666666668,400.0,146.0
Shunyi,2016-06-16,18.434782608695652,28.47826086956522,2.260869565217391,33.21739130434783,1200.0,204.0
Shunyi,2016-06-17,18.083333333333332,30.541666666666668,2.125,28.291666666666668,600.0,103.0
Shunyi,2016-06-18,36.833333333333336,54.75,2.5833333333333335,38.916666666666664,1300.0,238.0
Shunyi,2016-06-19,63.833333333333336,76.5,2.0833333333333335,44.75,1200.0,274.0
Shunyi,2016-06-20,99.21739130434783,100.52173913043478,2.0869565217391304,24.043478260869566,2300.0,298.0
Shunyi,2016-06-21,83.1304347826087,86.21739130434783,2.0,23.08695652173913,1100.0,268.0
Shunyi,2016-06-22,57.08695652173913,61.73913043478261,2.130434782608696,28.47826086956522,1400.0,245.0
Shunyi,2016-06-23,104.36363636363636,103.8695652173913,2.652173913043478,25.82608695652174,3700.0,180.0
Shunyi,2016-06-24,12.454545454545455,15.818181818181818,2.3636363636363638,26.727272727272727,3900.0,118.0
Shunyi,2016-06-25,20.333333333333332,36.333333333333336,2.1666666666666665,36.791666666666664,800.0,179.0
Shunyi,2016-06-26,45.375,73.08333333333333,4.391304347826087,42.21739130434783,1000.0,339.0
Shunyi,2016-06-27,64.25,82.58333333333333,5.5,39.458333333333336,1300.0,134.0
Shunyi,2016-06-28,49.208333333333336,49.291666666666664,2.1666666666666665,23.181818181818183,800.0,110.0
Shunyi,2016-06-29,91.0,91.0,2.0,25.375,1000.0,208.0
Shunyi,2016-06-30,37.666666666666664,42.208333333333336,2.125,24.291666666666668,900.0,199.0
Shunyi,2016-07-01,10.772727272727273,21.47826086956522,2.0,23.5,1000.0,105.0
Shunyi,2016-07-02,66.0909090909091,73.4090909090909,2.0454545454545454,28.818181818181817,1000.0,191.0
Shunyi,2016-07-03,65.45833333333333,86.75,2.375,35.208333333333336,1100.0,154.0
Shunyi,2016-07-04,117.81818181818181,121.18181818181819,2.5454545454545454,23.333333333333332,2200.0,197.0
Shunyi,2016-07-05,81.27272727272727,92.5,2.875,28.041666666666668,1800.0,253.0
Shunyi,2016-07-06,83.33333333333333,99.45833333333333,2.909090909090909,30.40909090909091,2100.0,296.0
Shunyi,2016-07-07,113.91666666666667,120.33333333333333,3.2916666666666665,26.041666666666668,2200.0,273.0
Shunyi,2016-07-08,77.5,82.625,2.0833333333333335,21.291666666666668,1900.0,275.0
Shunyi,2016-07-09,70.04166666666667,77.91666666666667,2.0,21.333333333333332,1000.0,276.0
Shunyi,2016-07-10,99.625,106.5,2.0,26.375,2100.0,242.0
Shunyi,2016-07-11,79.33333333333333,97.0,2.5,30.958333333333332,900.0,194.0
Shunyi,2016-07-12,40.63636363636363,51.130434782608695,2.0416666666666665,24.26086956521739,1500.0,102.0
Shunyi,2016-07-13,16.791666666666668,26.75,3.2083333333333335,25.541666666666668,600.0,192.0
Shunyi,2016-07-14,37.291666666666664,64.45833333333333,2.9166666666666665,36.083333333333336,1700.0,213.0
Shunyi,2016-07-15,35.7,35.857142857142854,2.0,13.863636363636363,900.0,102.0
Shunyi,2016-07-16,27.291666666666668,35.541666666666664,2.0833333333333335,23.333333333333332,1300.0,88.0
Shunyi,2016-07-17,77.20833333333333,86.04166666666667,2.0,35.0,1400.0,247.0
Shunyi,2016-07-18,101.0,102.07692307692308,3.0,47.5,2200.0,115.0
Shunyi,2016-07-19,82.91666666666667,83.5,3.8333333333333335,27.958333333333332,1200.0,82.0
Shunyi,2016-07-20,36.041666666666664,36.458333333333336,2.0454545454545454,9.565217391304348,1900.0,64.0
Shunyi,2016-07-21,16.791666666666668,18.666666666666668,2.0416666666666665,12.708333333333334,1200.0,74.0
Shunyi,2016-07-22,72.625,72.79166666666667,2.125,22.47826086956522,1700.0,208.0
Shunyi,2016-07-23,98.04347826086956,98.04347826086956,2.0,27.782608695652176,1400.0,187.0
Shunyi,2016-07-24,53.666666666666664,58.875,2.125,20.75,1500.0,213.0
Shunyi,2016-07-25,32.791666666666664,33.541666666666664,2.0,19.083333333333332,700.0,157.0
Shunyi,2016-07-26,16.458333333333332,28.25,2.3333333333333335,17.91304347826087,1300.0,148.0
Shunyi,2016-07-27,48.375,66.25,2.0,29.916666666666668,1000.0,322.0
Shunyi,2016-07-28,44.125,54.166666666666664,2.0454545454545454,31.272727272727273,1500.0,257.0
Shunyi,2016-07-29,116.625,118.20833333333333,2.0,28.875,2800.0,217.0
Shunyi,2016-07-30,126.45454545454545,126.77272727272727,2.3636363636363638,24.571428571428573,2800.0,125.0
Shunyi,2016-07-31,43.375,44.458333333333336,2.0,21.875,1600.0,119.0
Shunyi,2016-08-01,45.166666666666664,51.833333333333336,2.0434782608695654,23.681818181818183,1600.0,170.0
Shunyi,2016-08-02,36.166666666666664,46.291666666666664,2.0,26.875,1400.0,163.0
Shunyi,2016-08-03,54.666666666666664,69.625,2.1666666666666665,30.083333333333332,1900.0,221.0
Shunyi,2016-08-04,126.05882352941177,122.30434782608695,2.0,31.0,2500.0,225.0
Shunyi,2016-08-05,65.0,68.75,2.375,20.375,1500.0,176.0
Shunyi,2016-08-06,101.91666666666667,105.79166666666667,2.0,31.375,1000.0,167.0
Shunyi,2016-08-07,19.916666666666668,23.458333333333332,2.5,16.17391304347826,1400.0,131.0
Shunyi,2016-08-08,28.833333333333332,40.375,3.25,25.666666666666668,1300.0,165.0
Shunyi,2016-08-09,55.0,67.08695652173913,6.380952380952381,22.571428571428573,1700.0,249.0
Shunyi,2016-08-10,99.52173913043478,104.3913043478261,3.260869565217391,17.347826086956523,1400.0,173.0
Shunyi,2016-08-11,81.125,89.33333333333333,2.0454545454545454,29.681818181818183,1600.0,195.0
Shunyi,2016-08-12,60.25,66.5,2.0,43.208333333333336,1100.0,84.0
Shunyi,2016-08-13,21.041666666666668,29.75,2.0,29.863636363636363,1500.0,67.0
Shunyi,2016-08-14,17.916666666666668,37.583333333333336,2.0,28.583333333333332,1100.0,188.0
Shunyi,2016-08-15,27.083333333333332,34.25,2.0,29.727272727272727,2200.0,113.0
Shunyi,2016-08-16,25.0,41.416666666666664,2.0,30.0,800.0,247.0
Shunyi,2016-08-17,58.958333333333336,76.125,2.0416666666666665,38.75,1500.0,80.0
Shunyi,2016-08-18,66.33333333333333,66.375,2.0,18.541666666666668,2100.0,66.0
Shunyi,2016-08-19,17.666666666666668,26.708333333333332,2.0,16.041666666666668,2000.0,123.0
Shunyi,2016-08-20,39.375,49.5,2.0,37.0,1300.0,219.0
Shunyi,2016-08-21,49.041666666666664,68.95833333333333,2.0,27.09090909090909,1500.0,326.0
Shunyi,2016-08-22,76.73913043478261,86.69565217391305,2.0869565217391304,29.26086956521739,1700.0,213.0
Shunyi,2016-08-23,71.66666666666667,83.04166666666667,2.5,37.45454545454545,1900.0,159.0
Shunyi,2016-08-24,76.20833333333333,86.5,2.0,33.916666666666664,1100.0,208.0
Shunyi,2016-08-25,35.333333333333336,43.083333333333336,2.0,23.363636363636363,1700.0,80.0
Shunyi,2016-08-26,10.958333333333334,28.625,2.0833333333333335,32.666666666666664,800.0,98.0
Shunyi,2016-08-27,14.541666666666666,33.875,2.0,40.22727272727273,1600.0,88.0
Shunyi,2016-08-28,11.08695652173913,25.208333333333332,2.0833333333333335,35.458333333333336,500.0,99.0
Shunyi,2016-08-29,19.833333333333332,47.333333333333336,6.7727272727272725,43.77272727272727,1300.0,146.0
Shunyi,2016-08-30,29.791666666666668,61.666666666666664,3.0714285714285716,40.583333333333336,1000.0,184.0
Shunyi,2016-08-31,19.0,34.541666666666664,2.875,37.708333333333336,900.0,100.0
Shunyi,2016-09-01,5.681818181818182,23.434782608695652,4.25,20.666666666666668,200.0,70.0
Shunyi,2016-09-02,7.916666666666667,25.666666666666668,2.4285714285714284,16.4,1100.0,52.0
Shunyi,2016-09-03,16.958333333333332,37.625,2.0,29.833333333333332,600.0,158.0
Shunyi,2016-09-04,91.21428571428571,109.92857142857143,2.8461538461538463,34.61538461538461,2400.0,162.0
Shunyi,2016-09-05,26.0,38.041666666666664,2.0454545454545454,33.04545454545455,700.0,104.0
Shunyi,2016-09-06,14.61111111111111,30.22222222222222,2.888888888888889,30.38888888888889,500.0,103.14285714285714
Shunyi,2016-09-07,37.76923076923077,66.61538461538461,4.461538461538462,35.46153846153846,700.0,102.28571428571429
Shunyi,2016-09-08,23.541666666666668,43.75,3.0416666666666665,48.52173913043478,1300.0,101.42857142857143
Shunyi,2016-09-09,17.875,41.916666666666664,2.0,38.791666666666664,700.0,100.57142857142857
Shunyi,2016-09-10,16.956521739130434,41.17391304347826,2.1739130434782608,32.34782608695652,1200.0,99.71428571428571
Shunyi,2016-09-11,33.208333333333336,38.791666666666664,2.0,20.041666666666668,1200.0,98.85714285714286
Shunyi,2016-09-12,28.375,36.958333333333336,2.5416666666666665,28.608695652173914,1600.0,98.0
Shunyi,2016-09-13,94.79166666666667,99.45833333333333,3.5416666666666665,44.166666666666664,1700.0,97.14285714285714
Shunyi,2016-09-14,129.6875,129.6875,3.142857142857143,48.142857142857146,1900.0,96.28571428571429
Shunyi,2016-09-15,92.6923076923077,100.38461538461539,3.0,38.92857142857143,1400.0,95.42857142857143
Shunyi,2016-09-16,127.4375,130.4375,2.5,36.375,1700.0,94.57142857142857
Shunyi,2016-09-17,36.333333333333336,46.375,2.2916666666666665,29.041666666666668,2500.0,93.71428571428572
Shunyi,2016-09-18,19.818181818181817,25.0,2.772727272727273,23.428571428571427,1200.0,92.85714285714286
Shunyi,2016-09-19,11.217391304347826,22.91304347826087,2.130434782608696,28.608695652173914,800.0,92.0
Shunyi,2016-09-20,16.791666666666668,36.291666666666664,3.625,38.833333333333336,1200.0,91.14285714285714
Shunyi,2016-09-21,50.541666666666664,71.0,4.583333333333333,44.666666666666664,1200.0,90.28571428571429
Shunyi,2016-09-22,87.73684210526316,89.42105263157895,7.117647058823529,40.77777777777778,1500.0,89.42857142857143
Shunyi,2016-09-23,142.34782608695653,142.34782608695653,3.4782608695652173,46.30434782608695,1300.0,88.57142857142857
Shunyi,2016-09-24,102.0,108.91304347826087,4.260869565217392,34.391304347826086,1500.0,87.71428571428572
Shunyi,2016-09-25,160.5625,160.5625,4.0,33.1764705882353,3400.0,86.85714285714286
Shunyi,2016-09-26,59.708333333333336,60.833333333333336,3.6666666666666665,37.958333333333336,2100.0,86.0
Shunyi,2016-09-27,24.333333333333332,28.875,3.0833333333333335,19.25,1300.0,66.0
Shunyi,2016-09-28,11.916666666666666,26.916666666666668,2.9166666666666665,23.5,1000.0,68.0
Shunyi,2016-09-29,49.791666666666664,71.20833333333333,5.666666666666667,53.75,900.0,121.0
Shunyi,2016-09-30,96.625,106.83333333333333,9.590909090909092,61.95652173913044,1000.0,162.0
Shunyi,2016-10-01,178.41666666666666,181.875,8.0,10.541666666666666,1300.0,26.0
Shunyi,2016-10-02,163.66666666666666,164.25,7.090909090909091,46.25,1600.0,168.0
Shunyi,2016-10-03,109.04166666666667,121.20833333333333,4.0,46.5,1600.0,174.0
Shunyi,2016-10-04,42.041666666666664,65.29166666666667,7.958333333333333,38.56521739130435,1900.0,61.0
Shunyi,2016-10-05,70.20833333333333,70.66666666666667,2.7083333333333335,30.625,1300.0,73.0
Shunyi,2016-10-06,80.95833333333333,82.33333333333333,7.416666666666667,40.333333333333336,2200.0,21.0
Shunyi,2016-10-07,61.291666666666664,61.291666666666664,3.0833333333333335,43.708333333333336,2000.0,24.0
Shunyi,2016-10-08,20.19047619047619,29.095238095238095,3.0,24.789473684210527,1200.0,68.0
Shunyi,2016-10-09,29.5625,54.44444444444444,5.444444444444445,55.333333333333336,1000.0,64.0
Shunyi,2016-10-10,84.0,102.70833333333333,10.666666666666666,70.375,1500.0,57.0
Shunyi,2016-10-11,128.75,133.41666666666666,12.125,60.416666666666664,2700.0,96.0
Shunyi,2016-10-12,82.875,97.125,12.25,64.625,1800.0,82.0
Shunyi,2016-10-13,140.04347826086956,159.91666666666666,8.125,82.79166666666667,1900.0,125.0
Shunyi,2016-10-14,244.45833333333334,247.20833333333334,5.791666666666667,96.95833333333333,2200.0,91.0
Shunyi,2016-10-15,144.95833333333334,144.95833333333334,4.833333333333333,69.66666666666667,1900.0,16.0
Shunyi,2016-10-16,120.83333333333333,120.91666666666667,4.291666666666667,62.875,1600.0,80.0
Shunyi,2016-10-17,58.583333333333336,70.45833333333333,2.25,46.583333333333336,1400.0,119.0
Shunyi,2016-10-18,89.5,120.41666666666667,14.125,61.416666666666664,2800.0,28.0
Shunyi,2016-10-19,213.125,220.70833333333334,7.583333333333333,78.45833333333333,2400.0,83.0
Shunyi,2016-10-20,80.20833333333333,103.79166666666667,9.5,53.458333333333336,2300.0,36.0
Shunyi,2016-10-21,38.416666666666664,39.208333333333336,4.166666666666667,34.25,800.0,49.0
Shunyi,2016-10-22,11.25,15.125,2.4166666666666665,19.041666666666668,1100.0,55.0
Shunyi,2016-10-23,21.75,44.125,4.625,38.625,900.0,65.0
Shunyi,2016-10-24,64.20833333333333,102.125,3.2083333333333335,54.083333333333336,1400.0,5.0
Shunyi,2016-10-25,93.16666666666667,124.04166666666667,4.333333333333333,70.33333333333333,1800.0,24.0
Shunyi,2016-10-26,55.23076923076923,70.23076923076923,2.0,40.92307692307692,1700.0,75.0
Shunyi,2016-10-27,26.714285714285715,26.714285714285715,2.0,45.0,1400.0,16.0
Shunyi,2016-10-28,11.541666666666666,37.375,2.0416666666666665,28.291666666666668,1300.0,75.0
Shunyi,2016-10-29,27.791666666666668,80.83333333333333,4.041666666666667,53.25,1100.0,60.0
Shunyi,2016-10-30,51.43478260869565,88.8695652173913,8.347826086956522,45.26086956521739,1300.0,69.0
Shunyi,2016-10-31,11.541666666666666,31.375,3.5,25.083333333333332,1000.0,67.0
Shunyi,2016-11-01,44.916666666666664,72.83333333333333,3.642857142857143,61.791666666666664,2200.0,50.0
Shunyi,2016-11-02,100.82608695652173,149.375,10.142857142857142,88.625,3100.0,32.0
Shunyi,2016-11-03,198.20833333333334,239.54166666666666,12.708333333333334,105.875,3300.0,29.0
Shunyi,2016-11-04,176.625,186.875,4.583333333333333,100.75,4600.0,29.0
Shunyi,2016-11-05,154.875,168.875,8.791666666666666,90.66666666666667,3900.0,49.0
Shunyi,2016-11-06,73.875,84.04166666666667,14.541666666666666,65.16666666666667,1700.0,59.0
Shunyi,2016-11-07,44.375,51.541666666666664,5.5,35.416666666666664,1800.0,66.0
Shunyi,2016-11-08,35.166666666666664,59.958333333333336,8.375,55.583333333333336,2600.0,53.0
Shunyi,2016-11-09,131.54166666666666,163.29166666666666,24.333333333333332,77.5,3900.0,15.0
Shunyi,2016-11-10,161.08333333333334,165.25,15.541666666666666,71.54166666666667,3900.0,14.0
Shunyi,2016-11-11,90.625,112.66666666666667,6.75,54.333333333333336,3100.0,44.0
Shunyi,2016-11-12,67.20833333333333,106.91666666666667,15.083333333333334,59.041666666666664,3100.0,63.0
Shunyi,2016-11-13,97.45833333333333,157.45833333333334,30.416666666666668,70.41666666666667,4300.0,10.0
